,to,to_rounded,to_location,from_haven,trip_ID,vessel_mmsi,geometry
29062,2023-02-04 00:32:31+00:00,2023-02-04 00:00:00+00:00,"[4.08962, 51.9676]",YANG,16648,477883300,POINT (4.08962 51.9676)
29066,2023-02-04 01:33:26+00:00,2023-02-04 01:00:00+00:00,"[4.17855, 51.94016]",CKVTTI,16651,219029327,POINT (4.17855 51.94016)
29067,2023-02-04 01:33:28+00:00,2023-02-04 01:00:00+00:00,"[4.17855, 51.94016]",CKVTTI,16651,219029327,POINT (4.17855 51.94016)
29074,2023-02-04 03:04:34+00:00,2023-02-04 01:00:00+00:00,"[4.08596, 51.97438]",EURO,16656,352358000,POINT (4.08596 51.97438)
29075,2023-02-04 03:04:31+00:00,2023-02-04 02:00:00+00:00,"[4.08596, 51.97438]",EURO,16656,352358000,POINT (4.08596 51.97438)
29079,2023-02-04 04:15:13+00:00,2023-02-04 03:00:00+00:00,"[4.16572, 51.9465]",7PET,16659,636021570,POINT (4.16572 51.9465)
29080,2023-02-04 04:25:32+00:00,2023-02-04 03:00:00+00:00,"[4.14011, 51.95878]",7PET,16659,636021570,POINT (4.14011 51.95878)
29082,2023-02-04 04:40:41+00:00,2023-02-04 03:00:00+00:00,"[4.08897, 51.97332]",MISS,16661,232012553,POINT (4.08897 51.97332)
29083,2023-02-04 04:35:42+00:00,2023-02-04 03:00:00+00:00,"[4.08724, 51.96689]",MISS,16661,232012553,POINT (4.08724 51.96689)
29093,2023-02-04 06:11:35+00:00,2023-02-04 05:00:00+00:00,"[4.10885, 51.97063]",ELBE,16666,414706000,POINT (4.10885 51.97063)
29094,2023-02-04 06:06:39+00:00,2023-02-04 05:00:00+00:00,"[4.12663, 51.96482]",ELBE,16666,414706000,POINT (4.12663 51.96482)
29099,2023-02-04 07:32:23+00:00,2023-02-04 07:00:00+00:00,"[4.12623, 51.96429]",7PET,16669,256354000,POINT (4.12623 51.96429)
29100,2023-02-04 07:32:30+00:00,2023-02-04 06:00:00+00:00,"[4.12623, 51.96429]",7PET,16669,256354000,POINT (4.12623 51.96429)
29101,2023-02-04 08:38:42+00:00,2023-02-04 08:00:00+00:00,"[4.41367, 51.90117]",WAAL,16670,636022072,POINT (4.41367 51.90117)
29102,2023-02-04 08:38:38+00:00,2023-02-04 08:00:00+00:00,"[4.41367, 51.90117]",WAAL,16670,636022072,POINT (4.41367 51.90117)
29104,2023-02-04 10:35:00+00:00,2023-02-04 10:00:00+00:00,"[4.08571, 51.97212]",EURO,16672,245394000,POINT (4.08571 51.97212)
29106,2023-02-04 11:15:15+00:00,2023-02-04 10:00:00+00:00,"[4.1822, 51.93845]",7PET,16674,538009055,POINT (4.1822 51.93845)
29107,2023-02-04 11:25:43+00:00,2023-02-04 10:00:00+00:00,"[4.16057, 51.94901]",7PET,16674,538009055,POINT (4.16057 51.94901)
29109,2023-02-04 11:45:56+00:00,2023-02-04 11:00:00+00:00,"[4.41175, 51.90082]",WAAL,16676,249923000,POINT (4.41175 51.90082)
29110,2023-02-04 11:50:55+00:00,2023-02-04 11:00:00+00:00,"[4.41829, 51.90213]",WAAL,16677,636016531,POINT (4.41829 51.90213)
29111,2023-02-04 11:56:08+00:00,2023-02-04 11:00:00+00:00,"[4.39951, 51.8981]",WAAL,16677,636016531,POINT (4.39951 51.8981)
29113,2023-02-04 12:51:54+00:00,2023-02-04 12:00:00+00:00,"[4.30356, 51.89433]",3PET,16679,538008887,POINT (4.30356 51.89433)
29114,2023-02-04 12:51:44+00:00,2023-02-04 12:00:00+00:00,"[4.30356, 51.89433]",3PET,16679,538008887,POINT (4.30356 51.89433)
29119,2023-02-04 13:27:13+00:00,2023-02-04 13:00:00+00:00,"[4.30482, 51.89348]",BOTL,16682,219280000,POINT (4.30482 51.89348)
29120,2023-02-04 13:32:21+00:00,2023-02-04 13:00:00+00:00,"[4.29289, 51.89753]",BOTL,16682,219280000,POINT (4.29289 51.89753)
29123,2023-02-04 14:43:14+00:00,2023-02-04 14:00:00+00:00,"[4.08808, 51.96411]",AMAZ,16684,305654000,POINT (4.08808 51.96411)
29126,2023-02-04 15:24:12+00:00,2023-02-04 14:00:00+00:00,"[4.085, 51.97711]",YANG,16686,249440000,POINT (4.085 51.97711)
29127,2023-02-04 15:24:14+00:00,2023-02-04 14:00:00+00:00,"[4.085, 51.97711]",YANG,16686,249440000,POINT (4.085 51.97711)
29132,2023-02-04 16:04:23+00:00,2023-02-04 15:00:00+00:00,"[4.08606, 51.97637]",AMAZ,16689,357175000,POINT (4.08606 51.97637)
29133,2023-02-04 16:04:42+00:00,2023-02-04 15:00:00+00:00,"[4.08606, 51.97637]",AMAZ,16689,357175000,POINT (4.08606 51.97637)
29134,2023-02-04 16:09:36+00:00,2023-02-04 15:00:00+00:00,"[4.22416, 51.91046]",BRITH,16690,311000322,POINT (4.22416 51.91046)
29135,2023-02-04 16:09:46+00:00,2023-02-04 15:00:00+00:00,"[4.22416, 51.91046]",BRITH,16690,311000322,POINT (4.22416 51.91046)
29136,2023-02-04 16:39:59+00:00,2023-02-04 16:00:00+00:00,"[4.12882, 51.96352]",5PET,16691,538010256,POINT (4.12882 51.96352)
29137,2023-02-04 16:39:55+00:00,2023-02-04 16:00:00+00:00,"[4.12882, 51.96352]",5PET,16691,538010256,POINT (4.12882 51.96352)
29138,2023-02-04 16:29:59+00:00,2023-02-04 16:00:00+00:00,"[4.08901, 51.97127]",MISS,16692,566645000,POINT (4.08901 51.97127)
29139,2023-02-04 16:29:58+00:00,2023-02-04 16:00:00+00:00,"[4.08901, 51.97127]",MISS,16692,566645000,POINT (4.08901 51.97127)
29140,2023-02-04 16:35:00+00:00,2023-02-04 16:00:00+00:00,"[4.08882, 51.97471]",EURO,16693,205769000,POINT (4.08882 51.97471)
29142,2023-02-04 17:05:17+00:00,2023-02-04 16:00:00+00:00,"[4.20696, 51.92509]",BRITH,16695,255806441,POINT (4.20696 51.92509)
29145,2023-02-04 18:05:59+00:00,2023-02-04 18:00:00+00:00,"[4.19121, 51.93305]",CKVTTI,16697,241293000,POINT (4.19121 51.93305)
29151,2023-02-04 19:06:42+00:00,2023-02-04 18:00:00+00:00,"[4.08685, 51.96574]",YANG,16701,477139100,POINT (4.08685 51.96574)
29152,2023-02-04 19:11:48+00:00,2023-02-04 18:00:00+00:00,"[4.08736, 51.97434]",YANG,16701,477139100,POINT (4.08736 51.97434)
29153,2023-02-04 19:01:39+00:00,2023-02-04 18:00:00+00:00,"[4.19293, 51.93266]",7PET,16702,538005771,POINT (4.19293 51.93266)
29158,2023-02-04 19:52:40+00:00,2023-02-04 19:00:00+00:00,"[4.18681, 51.93537]",7PET,16705,248024000,POINT (4.18681 51.93537)
29159,2023-02-04 19:57:45+00:00,2023-02-04 19:00:00+00:00,"[4.1765, 51.94051]",7PET,16705,248024000,POINT (4.1765 51.94051)
29162,2023-02-04 20:38:19+00:00,2023-02-04 20:00:00+00:00,"[4.08862, 51.9686]",EURO,16707,353428000,POINT (4.08862 51.9686)
29164,2023-02-04 21:08:32+00:00,2023-02-04 21:00:00+00:00,"[4.31994, 51.89456]",1PET,16709,403514001,POINT (4.31994 51.89456)
29165,2023-02-04 21:08:37+00:00,2023-02-04 21:00:00+00:00,"[4.31994, 51.89456]",1PET,16709,403514001,POINT (4.31994 51.89456)
29166,2023-02-04 20:58:20+00:00,2023-02-04 20:00:00+00:00,"[4.08938, 51.97131]",EURO,16710,636013644,POINT (4.08938 51.97131)
29167,2023-02-04 21:13:46+00:00,2023-02-04 20:00:00+00:00,"[4.07024, 51.96341]",AMALIA,16711,538005848,POINT (4.07024 51.96341)
29168,2023-02-04 21:38:51+00:00,2023-02-04 19:00:00+00:00,"[4.07697, 51.97994]",AMALIA,16711,538005848,POINT (4.07697 51.97994)
29169,2023-02-04 22:14:40+00:00,2023-02-04 21:00:00+00:00,"[4.08619, 51.96151]",AMAZ,16712,538007360,POINT (4.08619 51.96151)
29170,2023-02-04 22:14:34+00:00,2023-02-04 21:00:00+00:00,"[4.08619, 51.96151]",AMAZ,16712,538007360,POINT (4.08619 51.96151)
29173,2023-02-04 22:14:39+00:00,2023-02-04 21:00:00+00:00,"[4.05688, 51.98608]",LNG,16714,354114000,POINT (4.05688 51.98608)
29174,2023-02-04 22:14:42+00:00,2023-02-04 21:00:00+00:00,"[4.05688, 51.98608]",LNG,16714,354114000,POINT (4.05688 51.98608)
29181,2023-02-04 23:35:11+00:00,2023-02-04 23:00:00+00:00,"[4.18937, 51.93433]",CKVTTI,16718,538006204,POINT (4.18937 51.93433)
29182,2023-02-04 23:40:20+00:00,2023-02-04 23:00:00+00:00,"[4.17969, 51.93957]",CKVTTI,16718,538006204,POINT (4.17969 51.93957)
29183,2023-02-04 23:35:19+00:00,2023-02-04 23:00:00+00:00,"[4.20345, 51.92464]",7PET,16719,249435000,POINT (4.20345 51.92464)
29184,2023-02-04 23:40:15+00:00,2023-02-04 23:00:00+00:00,"[4.19868, 51.92917]",7PET,16719,249435000,POINT (4.19868 51.92917)
29185,2023-02-05 00:15:43+00:00,2023-02-05 00:00:00+00:00,"[4.28303, 51.89952]",SCHK,16720,311104000,POINT (4.28303 51.89952)
29188,2023-02-05 00:40:52+00:00,2023-02-05 00:00:00+00:00,"[4.302, 51.89671]",2PET,16722,636019991,POINT (4.302 51.89671)
29189,2023-02-05 00:40:43+00:00,2023-02-04 23:00:00+00:00,"[4.302, 51.89671]",2PET,16722,636019991,POINT (4.302 51.89671)
29190,2023-02-05 01:06:17+00:00,2023-02-05 00:00:00+00:00,"[4.08115, 51.94785]",MISS,16723,563080200,POINT (4.08115 51.94785)
29191,2023-02-05 01:11:20+00:00,2023-02-05 00:00:00+00:00,"[4.08428, 51.95567]",MISS,16723,563080200,POINT (4.08428 51.95567)
29192,2023-02-05 01:11:20+00:00,2023-02-05 00:00:00+00:00,"[4.08428, 51.95567]",MISS,16723,563080200,POINT (4.08428 51.95567)
29193,2023-02-05 01:06:18+00:00,2023-02-04 23:00:00+00:00,"[4.05055, 51.96802]",AMALIA,16724,219170000,POINT (4.05055 51.96802)
29200,2023-02-05 02:57:57+00:00,2023-02-05 02:00:00+00:00,"[4.08422, 51.95665]",AMAZ,16728,636012253,POINT (4.08422 51.95665)
29201,2023-02-05 02:58:02+00:00,2023-02-05 02:00:00+00:00,"[4.08422, 51.95665]",AMAZ,16728,636012253,POINT (4.08422 51.95665)
29205,2023-02-05 03:33:42+00:00,2023-02-05 03:00:00+00:00,"[4.08513, 51.95733]",6PET,16730,538003615,POINT (4.08513 51.95733)
29206,2023-02-05 04:49:57+00:00,2023-02-05 04:00:00+00:00,"[4.33704, 51.86153]",TORONT,16731,352001292,POINT (4.33704 51.86153)
29207,2023-02-05 05:00:00+00:00,2023-02-05 04:00:00+00:00,"[4.12208, 51.96576]",BENE,16732,538010019,POINT (4.12208 51.96576)
29208,2023-02-05 04:59:49+00:00,2023-02-05 04:00:00+00:00,"[4.12208, 51.96576]",BENE,16732,538010019,POINT (4.12208 51.96576)
29219,2023-02-05 06:31:43+00:00,2023-02-05 06:00:00+00:00,"[4.34475, 51.89591]",NMBOT,16738,256312000,POINT (4.34475 51.89591)
29220,2023-02-05 06:31:38+00:00,2023-02-05 06:00:00+00:00,"[4.34475, 51.89591]",NMBOT,16738,256312000,POINT (4.34475 51.89591)
29231,2023-02-05 07:37:38+00:00,2023-02-05 07:00:00+00:00,"[4.33131, 51.89414]",2PET,16745,538006543,POINT (4.33131 51.89414)
29232,2023-02-05 07:32:32+00:00,2023-02-05 07:00:00+00:00,"[4.34826, 51.89739]",2PET,16745,538006543,POINT (4.34826 51.89739)
29233,2023-02-05 08:03:21+00:00,2023-02-05 07:00:00+00:00,"[4.28598, 51.89921]",BOTL,16746,370153000,POINT (4.28598 51.89921)
29234,2023-02-05 08:03:14+00:00,2023-02-05 07:00:00+00:00,"[4.28598, 51.89921]",BOTL,16746,370153000,POINT (4.28598 51.89921)
29240,2023-02-05 10:45:21+00:00,2023-02-05 10:00:00+00:00,"[4.347, 51.89704]",NMBOT,16751,229770000,POINT (4.347 51.89704)
29241,2023-02-05 10:45:15+00:00,2023-02-05 10:00:00+00:00,"[4.347, 51.89704]",NMBOT,16751,229770000,POINT (4.347 51.89704)
29254,2023-02-05 12:31:38+00:00,2023-02-05 12:00:00+00:00,"[4.19861, 51.92916]",7PET,16760,266420000,POINT (4.19861 51.92916)
29255,2023-02-05 13:12:05+00:00,2023-02-05 12:00:00+00:00,"[4.13683, 51.96007]",BRITH,16761,248701000,POINT (4.13683 51.96007)
29256,2023-02-05 13:12:00+00:00,2023-02-05 12:00:00+00:00,"[4.13683, 51.96007]",BRITH,16761,248701000,POINT (4.13683 51.96007)
29258,2023-02-05 13:57:43+00:00,2023-02-05 13:00:00+00:00,"[4.08633, 51.96586]",EURO,16763,636017506,POINT (4.08633 51.96586)
29259,2023-02-05 14:02:44+00:00,2023-02-05 13:00:00+00:00,"[4.08679, 51.97361]",EURO,16763,636017506,POINT (4.08679 51.97361)
29260,2023-02-05 13:57:37+00:00,2023-02-05 13:00:00+00:00,"[4.08633, 51.96586]",EURO,16763,636017506,POINT (4.08633 51.96586)
29261,2023-02-05 13:57:32+00:00,2023-02-05 12:00:00+00:00,"[4.38364, 51.89765]",EEMH,16764,265413000,POINT (4.38364 51.89765)
29264,2023-02-05 14:48:20+00:00,2023-02-05 14:00:00+00:00,"[4.08664, 51.97184]",AMAZ,16767,229191000,POINT (4.08664 51.97184)
29265,2023-02-05 14:53:22+00:00,2023-02-05 14:00:00+00:00,"[4.29818, 51.89659]",BOTL,16768,477854200,POINT (4.29818 51.89659)
29266,2023-02-05 14:53:20+00:00,2023-02-05 14:00:00+00:00,"[4.29818, 51.89659]",BOTL,16768,477854200,POINT (4.29818 51.89659)
29267,2023-02-05 14:48:15+00:00,2023-02-05 14:00:00+00:00,"[4.11998, 51.96705]",CKVTTI,16769,370558000,POINT (4.11998 51.96705)
29268,2023-02-05 14:32:59+00:00,2023-02-05 14:00:00+00:00,"[4.16787, 51.94562]",CKVTTI,16769,370558000,POINT (4.16787 51.94562)
29275,2023-02-05 17:20:43+00:00,2023-02-05 15:00:00+00:00,"[4.08783, 51.97133]",EURO,16774,477711600,POINT (4.08783 51.97133)
29276,2023-02-05 17:20:44+00:00,2023-02-05 15:00:00+00:00,"[4.08783, 51.97133]",EURO,16774,477711600,POINT (4.08783 51.97133)
29281,2023-02-05 17:41:34+00:00,2023-02-05 18:00:00+00:00,"[4.16827, 51.94515]",CKVTTI,16777,309832000,POINT (4.16827 51.94515)
29282,2023-02-05 17:36:19+00:00,2023-02-05 17:00:00+00:00,"[4.1799, 51.93997]",CKVTTI,16777,309832000,POINT (4.1799 51.93997)
29286,2023-02-05 18:11:56+00:00,2023-02-05 17:00:00+00:00,"[4.07895, 51.97904]",YANG,16780,538010249,POINT (4.07895 51.97904)
29287,2023-02-05 18:06:57+00:00,2023-02-05 17:00:00+00:00,"[4.08822, 51.97158]",YANG,16780,538010249,POINT (4.08822 51.97158)
29290,2023-02-05 18:11:58+00:00,2023-02-05 18:00:00+00:00,"[4.17872, 51.93961]",CK7PET,16782,235108529,POINT (4.17872 51.93961)
29291,2023-02-05 18:17:00+00:00,2023-02-05 18:00:00+00:00,"[4.16757, 51.9452]",CK7PET,16782,235108529,POINT (4.16757 51.9452)
29298,2023-02-05 19:38:42+00:00,2023-02-05 19:00:00+00:00,"[4.09045, 51.97101]",EURO,16787,355216000,POINT (4.09045 51.97101)
29317,2023-02-05 23:05:46+00:00,2023-02-05 23:00:00+00:00,"[4.08971, 51.97646]",CK5PET,16797,311027700,POINT (4.08971 51.97646)
29318,2023-02-05 23:10:48+00:00,2023-02-05 22:00:00+00:00,"[4.08833, 51.971]",PET8,16798,538008759,POINT (4.08833 51.971)
29319,2023-02-05 23:10:48+00:00,2023-02-05 22:00:00+00:00,"[4.08833, 51.971]",PET8,16798,538008759,POINT (4.08833 51.971)
29324,2023-02-06 00:47:05+00:00,2023-02-06 00:00:00+00:00,"[4.08835, 51.96982]",EURO,16801,219117000,POINT (4.08835 51.96982)
29335,2023-02-06 03:29:15+00:00,2023-02-06 02:00:00+00:00,"[4.08393, 51.96348]",AMALIA,16807,563234000,POINT (4.08393 51.96348)
29336,2023-02-06 03:34:19+00:00,2023-02-06 02:00:00+00:00,"[4.08737, 51.9735]",AMALIA,16807,563234000,POINT (4.08737 51.9735)
29339,2023-02-06 04:24:57+00:00,2023-02-06 04:00:00+00:00,"[4.30111, 51.89568]",STLAU,16809,538008647,POINT (4.30111 51.89568)
29340,2023-02-06 04:29:45+00:00,2023-02-06 04:00:00+00:00,"[4.28352, 51.89998]",STLAU,16809,538008647,POINT (4.28352 51.89998)
29341,2023-02-06 03:59:57+00:00,2023-02-06 03:00:00+00:00,"[4.13472, 51.96065]",CKVTTI,16810,538008887,POINT (4.13472 51.96065)
29342,2023-02-06 04:04:54+00:00,2023-02-06 03:00:00+00:00,"[4.11888, 51.96769]",CKVTTI,16810,538008887,POINT (4.11888 51.96769)
29347,2023-02-06 05:10:14+00:00,2023-02-06 04:00:00+00:00,"[4.07091, 51.96111]",EURO,16813,538005783,POINT (4.07091 51.96111)
29348,2023-02-06 05:10:18+00:00,2023-02-06 04:00:00+00:00,"[4.07091, 51.96111]",EURO,16813,538005783,POINT (4.07091 51.96111)
29354,2023-02-06 07:27:28+00:00,2023-02-06 07:00:00+00:00,"[4.10024, 51.97306]",SCHEUR,16817,636021958,POINT (4.10024 51.97306)
29355,2023-02-06 07:27:28+00:00,2023-02-06 07:00:00+00:00,"[4.10024, 51.97306]",SCHEUR,16817,636021958,POINT (4.10024 51.97306)
29357,2023-02-06 07:27:22+00:00,2023-02-06 06:00:00+00:00,"[3.99962, 51.96271]",AMALIA,16819,228403800,POINT (3.99962 51.96271)
29360,2023-02-06 07:42:47+00:00,2023-02-06 07:00:00+00:00,"[4.18843, 51.93514]",7PET,16821,257956000,POINT (4.18843 51.93514)
29361,2023-02-06 07:58:02+00:00,2023-02-06 07:00:00+00:00,"[4.07209, 51.98168]",EURO,16822,255805868,POINT (4.07209 51.98168)
29362,2023-02-06 08:03:04+00:00,2023-02-06 07:00:00+00:00,"[4.04225, 51.99339]",EURO,16822,255805868,POINT (4.04225 51.99339)
29363,2023-02-06 08:59:04+00:00,2023-02-06 08:00:00+00:00,"[4.40037, 51.89227]",PWAH,16823,209515000,POINT (4.40037 51.89227)
29369,2023-02-06 10:20:00+00:00,2023-02-06 09:00:00+00:00,"[4.02613, 51.97272]",YANG,16827,636022029,POINT (4.02613 51.97272)
29370,2023-02-06 10:44:59+00:00,2023-02-06 09:00:00+00:00,"[4.08786, 51.9739]",YANG,16827,636022029,POINT (4.08786 51.9739)
29371,2023-02-06 10:15:00+00:00,2023-02-06 09:00:00+00:00,"[4.03615, 51.97063]",AMALIA,16828,219036000,POINT (4.03615 51.97063)
29372,2023-02-06 10:50:04+00:00,2023-02-06 09:00:00+00:00,"[4.05105, 51.9889]",AMALIA,16828,219036000,POINT (4.05105 51.9889)
29373,2023-02-06 12:16:36+00:00,2023-02-06 12:00:00+00:00,"[4.08412, 51.96211]",AMAZ,16829,372724000,POINT (4.08412 51.96211)
29374,2023-02-06 12:26:53+00:00,2023-02-06 11:00:00+00:00,"[4.07404, 51.98151]",AMAZ,16829,372724000,POINT (4.07404 51.98151)
29379,2023-02-06 13:02:20+00:00,2023-02-06 12:00:00+00:00,"[4.0513, 51.96751]",YANG,16832,477076300,POINT (4.0513 51.96751)
29380,2023-02-06 13:22:29+00:00,2023-02-06 12:00:00+00:00,"[4.07838, 51.97944]",YANG,16832,477076300,POINT (4.07838 51.97944)
29387,2023-02-06 14:43:21+00:00,2023-02-06 14:00:00+00:00,"[4.189, 51.93455]",7PET,16835,636014488,POINT (4.189 51.93455)
29388,2023-02-06 14:53:56+00:00,2023-02-06 14:00:00+00:00,"[4.17358, 51.94223]",CK7PET,16836,538009615,POINT (4.17358 51.94223)
29389,2023-02-06 15:09:07+00:00,2023-02-06 14:00:00+00:00,"[4.12965, 51.96305]",CK7PET,16836,538009615,POINT (4.12965 51.96305)
29392,2023-02-06 15:49:36+00:00,2023-02-06 15:00:00+00:00,"[4.08044, 51.95848]",EURO,16838,563102000,POINT (4.08044 51.95848)
29393,2023-02-06 16:04:55+00:00,2023-02-06 15:00:00+00:00,"[4.08358, 51.97417]",EURO,16838,563102000,POINT (4.08358 51.97417)
29394,2023-02-06 17:00:18+00:00,2023-02-06 16:00:00+00:00,"[4.08475, 51.97629]",AMAZ,16839,256208000,POINT (4.08475 51.97629)
29395,2023-02-06 17:00:20+00:00,2023-02-06 15:00:00+00:00,"[4.08475, 51.97629]",AMAZ,16839,256208000,POINT (4.08475 51.97629)
29399,2023-02-06 17:00:19+00:00,2023-02-06 16:00:00+00:00,"[4.08416, 51.96161]",YANG,16841,538009968,POINT (4.08416 51.96161)
29400,2023-02-06 17:00:19+00:00,2023-02-06 16:00:00+00:00,"[4.08416, 51.96161]",YANG,16841,538009968,POINT (4.08416 51.96161)
29409,2023-02-06 19:07:21+00:00,2023-02-06 19:00:00+00:00,"[4.39492, 51.89699]",WAAL,16848,245816000,POINT (4.39492 51.89699)
29412,2023-02-06 20:23:09+00:00,2023-02-06 19:00:00+00:00,"[4.0879, 51.96628]",YANG,16851,564849000,POINT (4.0879 51.96628)
29413,2023-02-06 20:23:07+00:00,2023-02-06 19:00:00+00:00,"[4.0879, 51.96628]",YANG,16851,564849000,POINT (4.0879 51.96628)
29414,2023-02-06 20:38:38+00:00,2023-02-06 20:00:00+00:00,"[4.29207, 51.89704]",3PET,16852,229881000,POINT (4.29207 51.89704)
29415,2023-02-06 21:14:00+00:00,2023-02-06 20:00:00+00:00,"[4.3259, 51.89405]",1PET,16853,538005866,POINT (4.3259 51.89405)
29418,2023-02-06 21:39:27+00:00,2023-02-06 20:00:00+00:00,"[4.08721, 51.96348]",EURO,16855,636016432,POINT (4.08721 51.96348)
29419,2023-02-06 21:44:29+00:00,2023-02-06 21:00:00+00:00,"[4.08555, 51.9743]",EURO,16855,636016432,POINT (4.08555 51.9743)
29420,2023-02-06 22:09:41+00:00,2023-02-06 21:00:00+00:00,"[4.05394, 51.98769]",LNG,16856,219028242,POINT (4.05394 51.98769)
29421,2023-02-06 22:09:40+00:00,2023-02-06 21:00:00+00:00,"[4.05394, 51.98769]",LNG,16856,219028242,POINT (4.05394 51.98769)
29424,2023-02-06 22:34:54+00:00,2023-02-06 22:00:00+00:00,"[4.32127, 51.89423]",1PET,16858,357460000,POINT (4.32127 51.89423)
29427,2023-02-07 00:06:19+00:00,2023-02-06 23:00:00+00:00,"[4.17732, 51.94093]",7PET,16860,257630000,POINT (4.17732 51.94093)
29433,2023-02-07 01:37:39+00:00,2023-02-07 01:00:00+00:00,"[4.174, 51.94253]",7PET,16864,566351000,POINT (4.174 51.94253)
29434,2023-02-07 02:43:56+00:00,2023-02-07 02:00:00+00:00,"[4.0813, 51.97789]",AMAZ,16865,218366000,POINT (4.0813 51.97789)
29441,2023-02-07 04:00:00+00:00,2023-02-07 04:00:00+00:00,"[4.08798, 51.96729]",PET8,16870,538008760,POINT (4.08798 51.96729)
29442,2023-02-07 03:59:48+00:00,2023-02-07 03:00:00+00:00,"[4.08798, 51.96729]",PET8,16870,538008760,POINT (4.08798 51.96729)
29451,2023-02-07 05:41:29+00:00,2023-02-07 05:00:00+00:00,"[4.29671, 51.89609]",TORONT,16874,636019638,POINT (4.29671 51.89609)
29452,2023-02-07 05:41:25+00:00,2023-02-07 05:00:00+00:00,"[4.29671, 51.89609]",TORONT,16874,636019638,POINT (4.29671 51.89609)
29454,2023-02-07 06:27:00+00:00,2023-02-07 06:00:00+00:00,"[4.34924, 51.89734]",2PET,16876,538008707,POINT (4.34924 51.89734)
29455,2023-02-07 06:32:03+00:00,2023-02-07 06:00:00+00:00,"[4.33059, 51.89407]",2PET,16876,538008707,POINT (4.33059 51.89407)
29464,2023-02-07 06:57:40+00:00,2023-02-07 06:00:00+00:00,"[4.08708, 51.96775]",YANG,16881,477424600,POINT (4.08708 51.96775)
29465,2023-02-07 07:02:38+00:00,2023-02-07 06:00:00+00:00,"[4.08044, 51.97747]",YANG,16881,477424600,POINT (4.08044 51.97747)
29466,2023-02-07 07:22:44+00:00,2023-02-07 06:00:00+00:00,"[4.08421, 51.9631]",EURO,16882,255806495,POINT (4.08421 51.9631)
29467,2023-02-07 07:32:57+00:00,2023-02-07 06:00:00+00:00,"[4.05908, 51.98712]",EURO,16882,255806495,POINT (4.05908 51.98712)
29470,2023-02-07 08:08:42+00:00,2023-02-07 06:00:00+00:00,"[4.08739, 51.97446]",AMALIA,16884,477266900,POINT (4.08739 51.97446)
29471,2023-02-07 08:03:34+00:00,2023-02-07 06:00:00+00:00,"[4.08545, 51.96382]",AMALIA,16884,477266900,POINT (4.08545 51.96382)
29474,2023-02-07 08:18:37+00:00,2023-02-07 07:00:00+00:00,"[4.12124, 51.96655]",CKVTTI,16886,255801290,POINT (4.12124 51.96655)
29477,2023-02-07 08:49:03+00:00,2023-02-07 08:00:00+00:00,"[4.30908, 51.88903]",3PET,16888,309832000,POINT (4.30908 51.88903)
29478,2023-02-07 08:54:00+00:00,2023-02-07 08:00:00+00:00,"[4.30052, 51.89502]",3PET,16888,309832000,POINT (4.30052 51.89502)
29479,2023-02-07 09:24:20+00:00,2023-02-07 09:00:00+00:00,"[4.10184, 51.97282]",CKMV,16889,538007497,POINT (4.10184 51.97282)
29480,2023-02-07 09:24:09+00:00,2023-02-07 09:00:00+00:00,"[4.10184, 51.97282]",CKMV,16889,538007497,POINT (4.10184 51.97282)
29481,2023-02-07 09:39:22+00:00,2023-02-07 09:00:00+00:00,"[4.39509, 51.89685]",WAAL,16890,636019341,POINT (4.39509 51.89685)
29482,2023-02-07 09:39:24+00:00,2023-02-07 09:00:00+00:00,"[4.39509, 51.89685]",WAAL,16890,636019341,POINT (4.39509 51.89685)
29483,2023-02-07 09:59:45+00:00,2023-02-07 07:00:00+00:00,"[4.05864, 51.98703]",AMALIA,16891,636017726,POINT (4.05864 51.98703)
29484,2023-02-07 09:54:42+00:00,2023-02-07 09:00:00+00:00,"[4.07817, 51.97901]",AMALIA,16891,636017726,POINT (4.07817 51.97901)
29491,2023-02-07 10:39:58+00:00,2023-02-07 10:00:00+00:00,"[4.14729, 51.95565]",5PET,16895,240565000,POINT (4.14729 51.95565)
29492,2023-02-07 10:39:50+00:00,2023-02-07 10:00:00+00:00,"[4.14729, 51.95565]",5PET,16895,240565000,POINT (4.14729 51.95565)
29493,2023-02-07 10:59:57+00:00,2023-02-07 10:00:00+00:00,"[4.30861, 51.89142]",3PET,16896,538008887,POINT (4.30861 51.89142)
29494,2023-02-07 11:05:01+00:00,2023-02-07 10:00:00+00:00,"[4.29819, 51.89608]",3PET,16896,538008887,POINT (4.29819 51.89608)
29497,2023-02-07 12:05:19+00:00,2023-02-07 12:00:00+00:00,"[4.18386, 51.93746]",7PET,16898,538004993,POINT (4.18386 51.93746)
29498,2023-02-07 12:00:19+00:00,2023-02-07 11:00:00+00:00,"[4.19444, 51.93201]",7PET,16898,538004993,POINT (4.19444 51.93201)
29499,2023-02-07 12:15:30+00:00,2023-02-07 12:00:00+00:00,"[4.37589, 51.89877]",PWAH,16899,305978000,POINT (4.37589 51.89877)
29502,2023-02-07 12:36:03+00:00,2023-02-07 12:00:00+00:00,"[4.00398, 51.97613]",AMALIA,16901,219053000,POINT (4.00398 51.97613)
