# STN,YYYYMMDD,H,Datetime,   DD,   FH,Direction,Wind_speed
330,20221124,8,2022-11-24 08:00:00+00:00,260,70,W,Mid
330,20221124,9,2022-11-24 09:00:00+00:00,240,70,SW,Mid
330,20221124,10,2022-11-24 10:00:00+00:00,210,70,SW,Mid
330,20221124,11,2022-11-24 11:00:00+00:00,200,70,S,Mid
330,20221124,12,2022-11-24 12:00:00+00:00,200,80,S,High
330,20221124,13,2022-11-24 13:00:00+00:00,190,80,S,High
330,20221124,14,2022-11-24 14:00:00+00:00,170,70,S,Mid
330,20221124,15,2022-11-24 15:00:00+00:00,170,80,S,High
330,20221124,16,2022-11-24 16:00:00+00:00,170,80,S,High
330,20221124,17,2022-11-24 17:00:00+00:00,170,100,S,High
330,20221124,18,2022-11-24 18:00:00+00:00,170,100,S,High
330,20221124,19,2022-11-24 19:00:00+00:00,170,120,S,Extreme
330,20221124,20,2022-11-24 20:00:00+00:00,170,120,S,Extreme
330,20221124,21,2022-11-24 21:00:00+00:00,180,110,S,Extreme
330,20221124,22,2022-11-24 22:00:00+00:00,180,110,S,Extreme
330,20221124,23,2022-11-24 23:00:00+00:00,170,90,S,High
330,20221124,24,2022-11-25 00:00:00+00:00,180,90,S,High
330,20221125,1,2022-11-25 01:00:00+00:00,190,80,S,High
330,20221125,2,2022-11-25 02:00:00+00:00,190,80,S,High
330,20221125,3,2022-11-25 03:00:00+00:00,200,80,S,High
330,20221125,4,2022-11-25 04:00:00+00:00,200,80,S,High
330,20221125,5,2022-11-25 05:00:00+00:00,200,80,S,High
330,20221125,6,2022-11-25 06:00:00+00:00,200,70,S,Mid
330,20221125,7,2022-11-25 07:00:00+00:00,210,70,SW,Mid
330,20221125,8,2022-11-25 08:00:00+00:00,220,80,SW,High
330,20221125,9,2022-11-25 09:00:00+00:00,220,70,SW,Mid
330,20221125,10,2022-11-25 10:00:00+00:00,220,80,SW,High
330,20221125,11,2022-11-25 11:00:00+00:00,220,80,SW,High
330,20221125,12,2022-11-25 12:00:00+00:00,260,50,W,Mid
330,20221125,13,2022-11-25 13:00:00+00:00,270,70,W,Mid
330,20221125,14,2022-11-25 14:00:00+00:00,270,60,W,Mid
330,20221125,15,2022-11-25 15:00:00+00:00,270,50,W,Mid
330,20221125,16,2022-11-25 16:00:00+00:00,260,50,W,Mid
330,20221125,17,2022-11-25 17:00:00+00:00,270,60,W,Mid
330,20221125,18,2022-11-25 18:00:00+00:00,260,60,W,Mid
330,20221125,19,2022-11-25 19:00:00+00:00,270,60,W,Mid
330,20221125,20,2022-11-25 20:00:00+00:00,270,60,W,Mid
330,20221125,21,2022-11-25 21:00:00+00:00,270,60,W,Mid
330,20221125,22,2022-11-25 22:00:00+00:00,260,50,W,Mid
330,20221125,23,2022-11-25 23:00:00+00:00,260,50,W,Mid
330,20221125,24,2022-11-26 00:00:00+00:00,240,40,SW,Mid
330,20221126,1,2022-11-26 01:00:00+00:00,230,30,SW,Low
330,20221126,2,2022-11-26 02:00:00+00:00,180,40,S,Mid
330,20221126,3,2022-11-26 03:00:00+00:00,170,40,S,Mid
330,20221126,4,2022-11-26 04:00:00+00:00,190,50,S,Mid
330,20221126,5,2022-11-26 05:00:00+00:00,200,50,S,Mid
330,20221126,6,2022-11-26 06:00:00+00:00,190,60,S,Mid
330,20221126,7,2022-11-26 07:00:00+00:00,190,60,S,Mid
330,20221126,8,2022-11-26 08:00:00+00:00,200,60,S,Mid
330,20221126,9,2022-11-26 09:00:00+00:00,190,70,S,Mid
330,20221126,10,2022-11-26 10:00:00+00:00,190,70,S,Mid
330,20221126,11,2022-11-26 11:00:00+00:00,200,70,S,Mid
330,20221126,12,2022-11-26 12:00:00+00:00,200,70,S,Mid
330,20221126,13,2022-11-26 13:00:00+00:00,200,70,S,Mid
330,20221126,14,2022-11-26 14:00:00+00:00,190,70,S,Mid
330,20221126,15,2022-11-26 15:00:00+00:00,190,70,S,Mid
330,20221126,16,2022-11-26 16:00:00+00:00,190,70,S,Mid
330,20221126,17,2022-11-26 17:00:00+00:00,190,80,S,High
330,20221126,18,2022-11-26 18:00:00+00:00,180,80,S,High
330,20221126,19,2022-11-26 19:00:00+00:00,180,80,S,High
330,20221126,20,2022-11-26 20:00:00+00:00,180,90,S,High
330,20221126,21,2022-11-26 21:00:00+00:00,170,100,S,High
330,20221126,22,2022-11-26 22:00:00+00:00,170,100,S,High
330,20221126,23,2022-11-26 23:00:00+00:00,170,110,S,Extreme
330,20221126,24,2022-11-27 00:00:00+00:00,170,120,S,Extreme
330,20221127,1,2022-11-27 01:00:00+00:00,170,120,S,Extreme
330,20221127,2,2022-11-27 02:00:00+00:00,170,120,S,Extreme
330,20221127,3,2022-11-27 03:00:00+00:00,170,110,S,Extreme
330,20221127,4,2022-11-27 04:00:00+00:00,180,100,S,High
330,20221127,5,2022-11-27 05:00:00+00:00,180,110,S,Extreme
330,20221127,6,2022-11-27 06:00:00+00:00,170,100,S,High
330,20221127,7,2022-11-27 07:00:00+00:00,170,110,S,Extreme
330,20221127,8,2022-11-27 08:00:00+00:00,180,110,S,Extreme
330,20221127,9,2022-11-27 09:00:00+00:00,180,100,S,High
330,20221127,10,2022-11-27 10:00:00+00:00,180,90,S,High
330,20221127,11,2022-11-27 11:00:00+00:00,180,90,S,High
330,20221127,12,2022-11-27 12:00:00+00:00,180,100,S,High
330,20221127,13,2022-11-27 13:00:00+00:00,180,90,S,High
330,20221127,14,2022-11-27 14:00:00+00:00,180,80,S,High
330,20221127,15,2022-11-27 15:00:00+00:00,170,80,S,High
330,20221127,16,2022-11-27 16:00:00+00:00,170,80,S,High
330,20221127,17,2022-11-27 17:00:00+00:00,170,80,S,High
330,20221127,18,2022-11-27 18:00:00+00:00,170,70,S,Mid
330,20221127,19,2022-11-27 19:00:00+00:00,170,70,S,Mid
330,20221127,20,2022-11-27 20:00:00+00:00,170,70,S,Mid
330,20221127,21,2022-11-27 21:00:00+00:00,170,70,S,Mid
330,20221127,22,2022-11-27 22:00:00+00:00,160,60,S,Mid
330,20221127,23,2022-11-27 23:00:00+00:00,180,50,S,Mid
330,20221127,24,2022-11-28 00:00:00+00:00,190,50,S,Mid
330,20221128,1,2022-11-28 01:00:00+00:00,200,50,S,Mid
330,20221128,2,2022-11-28 02:00:00+00:00,200,60,S,Mid
330,20221128,3,2022-11-28 03:00:00+00:00,200,60,S,Mid
330,20221128,4,2022-11-28 04:00:00+00:00,210,50,SW,Mid
330,20221128,5,2022-11-28 05:00:00+00:00,200,40,S,Mid
330,20221128,6,2022-11-28 06:00:00+00:00,200,50,S,Mid
330,20221128,7,2022-11-28 07:00:00+00:00,210,50,SW,Mid
330,20221128,8,2022-11-28 08:00:00+00:00,210,50,SW,Mid
330,20221128,9,2022-11-28 09:00:00+00:00,210,50,SW,Mid
330,20221128,10,2022-11-28 10:00:00+00:00,220,50,SW,Mid
330,20221128,11,2022-11-28 11:00:00+00:00,220,40,SW,Mid
330,20221128,12,2022-11-28 12:00:00+00:00,200,30,S,Low
330,20221128,13,2022-11-28 13:00:00+00:00,210,30,SW,Low
330,20221128,14,2022-11-28 14:00:00+00:00,190,30,S,Low
330,20221128,15,2022-11-28 15:00:00+00:00,200,40,S,Mid
330,20221128,16,2022-11-28 16:00:00+00:00,200,50,S,Mid
330,20221128,17,2022-11-28 17:00:00+00:00,210,50,SW,Mid
330,20221128,18,2022-11-28 18:00:00+00:00,200,40,S,Mid
330,20221128,19,2022-11-28 19:00:00+00:00,190,40,S,Mid
330,20221128,20,2022-11-28 20:00:00+00:00,210,30,SW,Low
330,20221128,21,2022-11-28 21:00:00+00:00,190,30,S,Low
330,20221128,22,2022-11-28 22:00:00+00:00,200,20,S,Low
330,20221128,23,2022-11-28 23:00:00+00:00,180,20,S,Low
330,20221128,24,2022-11-29 00:00:00+00:00,180,20,S,Low
330,20221129,1,2022-11-29 01:00:00+00:00,170,20,S,Low
330,20221129,2,2022-11-29 02:00:00+00:00,180,30,S,Low
330,20221129,3,2022-11-29 03:00:00+00:00,180,20,S,Low
330,20221129,4,2022-11-29 04:00:00+00:00,180,20,S,Low
330,20221129,5,2022-11-29 05:00:00+00:00,190,20,S,Low
330,20221129,6,2022-11-29 06:00:00+00:00,190,10,S,Low
330,20221129,7,2022-11-29 07:00:00+00:00,170,10,S,Low
330,20221129,8,2022-11-29 08:00:00+00:00,170,20,S,Low
330,20221129,9,2022-11-29 09:00:00+00:00,170,10,S,Low
330,20221129,10,2022-11-29 10:00:00+00:00,130,20,SE,Low
330,20221129,11,2022-11-29 11:00:00+00:00,100,20,E,Low
330,20221129,12,2022-11-29 12:00:00+00:00,140,10,SE,Low
330,20221129,13,2022-11-29 13:00:00+00:00,160,10,S,Low
330,20221129,14,2022-11-29 14:00:00+00:00,180,0,S,Low
330,20221129,15,2022-11-29 15:00:00+00:00,340,30,N,Low
330,20221129,16,2022-11-29 16:00:00+00:00,10,50,N,Mid
330,20221129,17,2022-11-29 17:00:00+00:00,60,30,NE,Low
330,20221129,18,2022-11-29 18:00:00+00:00,70,20,E,Low
330,20221129,19,2022-11-29 19:00:00+00:00,50,20,NE,Low
330,20221129,20,2022-11-29 20:00:00+00:00,50,10,NE,Low
330,20221129,21,2022-11-29 21:00:00+00:00,80,20,E,Low
330,20221129,22,2022-11-29 22:00:00+00:00,180,10,S,Low
330,20221129,23,2022-11-29 23:00:00+00:00,150,10,SE,Low
330,20221129,24,2022-11-30 00:00:00+00:00,210,10,SW,Low
330,20221130,1,2022-11-30 01:00:00+00:00,0,0,Null,Low
330,20221130,2,2022-11-30 02:00:00+00:00,350,10,N,Low
330,20221130,3,2022-11-30 03:00:00+00:00,180,20,S,Low
330,20221130,4,2022-11-30 04:00:00+00:00,200,10,S,Low
330,20221130,5,2022-11-30 05:00:00+00:00,80,10,E,Low
330,20221130,6,2022-11-30 06:00:00+00:00,290,10,W,Low
330,20221130,7,2022-11-30 07:00:00+00:00,130,20,SE,Low
330,20221130,8,2022-11-30 08:00:00+00:00,150,20,SE,Low
330,20221130,9,2022-11-30 09:00:00+00:00,180,20,S,Low
330,20221130,10,2022-11-30 10:00:00+00:00,150,30,SE,Low
330,20221130,11,2022-11-30 11:00:00+00:00,180,20,S,Low
330,20221130,12,2022-11-30 12:00:00+00:00,130,20,SE,Low
330,20221130,13,2022-11-30 13:00:00+00:00,180,10,S,Low
330,20221130,14,2022-11-30 14:00:00+00:00,340,20,N,Low
330,20221130,15,2022-11-30 15:00:00+00:00,30,30,NE,Low
330,20221130,16,2022-11-30 16:00:00+00:00,50,40,NE,Mid
330,20221130,17,2022-11-30 17:00:00+00:00,40,30,NE,Low
330,20221130,18,2022-11-30 18:00:00+00:00,50,30,NE,Low
330,20221130,19,2022-11-30 19:00:00+00:00,80,30,E,Low
330,20221130,20,2022-11-30 20:00:00+00:00,60,20,NE,Low
330,20221130,21,2022-11-30 21:00:00+00:00,70,50,E,Mid
330,20221130,22,2022-11-30 22:00:00+00:00,50,40,NE,Mid
330,20221130,23,2022-11-30 23:00:00+00:00,60,30,NE,Low
330,20221130,24,2022-12-01 00:00:00+00:00,40,30,NE,Low
330,20221201,1,2022-12-01 01:00:00+00:00,40,40,NE,Mid
330,20221201,2,2022-12-01 02:00:00+00:00,60,50,NE,Mid
330,20221201,3,2022-12-01 03:00:00+00:00,70,40,E,Mid
330,20221201,4,2022-12-01 04:00:00+00:00,40,50,NE,Mid
330,20221201,5,2022-12-01 05:00:00+00:00,40,50,NE,Mid
330,20221201,6,2022-12-01 06:00:00+00:00,60,40,NE,Mid
330,20221201,7,2022-12-01 07:00:00+00:00,50,50,NE,Mid
330,20221201,8,2022-12-01 08:00:00+00:00,60,50,NE,Mid
330,20221201,9,2022-12-01 09:00:00+00:00,50,40,NE,Mid
330,20221201,10,2022-12-01 10:00:00+00:00,70,50,E,Mid
330,20221201,11,2022-12-01 11:00:00+00:00,30,20,NE,Low
330,20221201,12,2022-12-01 12:00:00+00:00,40,40,NE,Mid
330,20221201,13,2022-12-01 13:00:00+00:00,20,30,N,Low
330,20221201,14,2022-12-01 14:00:00+00:00,30,50,NE,Mid
330,20221201,15,2022-12-01 15:00:00+00:00,50,50,NE,Mid
330,20221201,16,2022-12-01 16:00:00+00:00,60,40,NE,Mid
330,20221201,17,2022-12-01 17:00:00+00:00,60,40,NE,Mid
330,20221201,18,2022-12-01 18:00:00+00:00,60,40,NE,Mid
330,20221201,19,2022-12-01 19:00:00+00:00,60,30,NE,Low
330,20221201,20,2022-12-01 20:00:00+00:00,60,30,NE,Low
330,20221201,21,2022-12-01 21:00:00+00:00,60,30,NE,Low
330,20221201,22,2022-12-01 22:00:00+00:00,80,20,E,Low
330,20221201,23,2022-12-01 23:00:00+00:00,70,20,E,Low
330,20221201,24,2022-12-02 00:00:00+00:00,70,30,E,Low
330,20221202,1,2022-12-02 01:00:00+00:00,80,30,E,Low
330,20221202,2,2022-12-02 02:00:00+00:00,60,40,NE,Mid
330,20221202,3,2022-12-02 03:00:00+00:00,70,40,E,Mid
330,20221202,4,2022-12-02 04:00:00+00:00,50,60,NE,Mid
330,20221202,5,2022-12-02 05:00:00+00:00,60,50,NE,Mid
330,20221202,6,2022-12-02 06:00:00+00:00,50,70,NE,Mid
330,20221202,7,2022-12-02 07:00:00+00:00,50,70,NE,Mid
330,20221202,8,2022-12-02 08:00:00+00:00,40,90,NE,High
330,20221202,9,2022-12-02 09:00:00+00:00,70,80,E,High
330,20221202,10,2022-12-02 10:00:00+00:00,70,70,E,Mid
330,20221202,11,2022-12-02 11:00:00+00:00,40,60,NE,Mid
330,20221202,12,2022-12-02 12:00:00+00:00,50,70,NE,Mid
330,20221202,13,2022-12-02 13:00:00+00:00,50,100,NE,High
330,20221202,14,2022-12-02 14:00:00+00:00,60,90,NE,High
330,20221202,15,2022-12-02 15:00:00+00:00,60,90,NE,High
330,20221202,16,2022-12-02 16:00:00+00:00,60,80,NE,High
330,20221202,17,2022-12-02 17:00:00+00:00,60,90,NE,High
330,20221202,18,2022-12-02 18:00:00+00:00,60,90,NE,High
330,20221202,19,2022-12-02 19:00:00+00:00,70,100,E,High
330,20221202,20,2022-12-02 20:00:00+00:00,60,80,NE,High
330,20221202,21,2022-12-02 21:00:00+00:00,60,90,NE,High
330,20221202,22,2022-12-02 22:00:00+00:00,60,90,NE,High
330,20221202,23,2022-12-02 23:00:00+00:00,60,80,NE,High
330,20221202,24,2022-12-03 00:00:00+00:00,60,90,NE,High
330,20221203,1,2022-12-03 01:00:00+00:00,50,90,NE,High
330,20221203,2,2022-12-03 02:00:00+00:00,50,90,NE,High
330,20221203,3,2022-12-03 03:00:00+00:00,60,80,NE,High
330,20221203,4,2022-12-03 04:00:00+00:00,60,80,NE,High
330,20221203,5,2022-12-03 05:00:00+00:00,70,70,E,Mid
330,20221203,6,2022-12-03 06:00:00+00:00,70,70,E,Mid
330,20221203,7,2022-12-03 07:00:00+00:00,80,70,E,Mid
330,20221203,8,2022-12-03 08:00:00+00:00,70,70,E,Mid
330,20221203,9,2022-12-03 09:00:00+00:00,80,70,E,Mid
330,20221203,10,2022-12-03 10:00:00+00:00,80,80,E,High
330,20221203,11,2022-12-03 11:00:00+00:00,100,60,E,Mid
330,20221203,12,2022-12-03 12:00:00+00:00,90,60,E,Mid
330,20221203,13,2022-12-03 13:00:00+00:00,80,60,E,Mid
330,20221203,14,2022-12-03 14:00:00+00:00,90,70,E,Mid
330,20221203,15,2022-12-03 15:00:00+00:00,60,70,NE,Mid
330,20221203,16,2022-12-03 16:00:00+00:00,80,70,E,Mid
330,20221203,17,2022-12-03 17:00:00+00:00,60,70,NE,Mid
330,20221203,18,2022-12-03 18:00:00+00:00,80,70,E,Mid
330,20221203,19,2022-12-03 19:00:00+00:00,80,70,E,Mid
330,20221203,20,2022-12-03 20:00:00+00:00,80,60,E,Mid
330,20221203,21,2022-12-03 21:00:00+00:00,80,60,E,Mid
330,20221203,22,2022-12-03 22:00:00+00:00,90,60,E,Mid
330,20221203,23,2022-12-03 23:00:00+00:00,80,60,E,Mid
330,20221203,24,2022-12-04 00:00:00+00:00,80,50,E,Mid
330,20221204,1,2022-12-04 01:00:00+00:00,80,50,E,Mid
330,20221204,2,2022-12-04 02:00:00+00:00,80,50,E,Mid
330,20221204,3,2022-12-04 03:00:00+00:00,70,60,E,Mid
330,20221204,4,2022-12-04 04:00:00+00:00,80,60,E,Mid
330,20221204,5,2022-12-04 05:00:00+00:00,90,60,E,Mid
330,20221204,6,2022-12-04 06:00:00+00:00,90,70,E,Mid
330,20221204,7,2022-12-04 07:00:00+00:00,80,70,E,Mid
330,20221204,8,2022-12-04 08:00:00+00:00,70,70,E,Mid
330,20221204,9,2022-12-04 09:00:00+00:00,80,70,E,Mid
330,20221204,10,2022-12-04 10:00:00+00:00,70,60,E,Mid
330,20221204,11,2022-12-04 11:00:00+00:00,60,70,NE,Mid
330,20221204,12,2022-12-04 12:00:00+00:00,70,70,E,Mid
330,20221204,13,2022-12-04 13:00:00+00:00,70,70,E,Mid
330,20221204,14,2022-12-04 14:00:00+00:00,60,70,NE,Mid
330,20221204,15,2022-12-04 15:00:00+00:00,80,70,E,Mid
330,20221204,16,2022-12-04 16:00:00+00:00,80,70,E,Mid
330,20221204,17,2022-12-04 17:00:00+00:00,70,70,E,Mid
330,20221204,18,2022-12-04 18:00:00+00:00,80,70,E,Mid
330,20221204,19,2022-12-04 19:00:00+00:00,70,70,E,Mid
330,20221204,20,2022-12-04 20:00:00+00:00,80,60,E,Mid
330,20221204,21,2022-12-04 21:00:00+00:00,70,50,E,Mid
330,20221204,22,2022-12-04 22:00:00+00:00,70,60,E,Mid
330,20221204,23,2022-12-04 23:00:00+00:00,60,60,NE,Mid
330,20221204,24,2022-12-05 00:00:00+00:00,60,70,NE,Mid
330,20221205,1,2022-12-05 01:00:00+00:00,60,70,NE,Mid
330,20221205,2,2022-12-05 02:00:00+00:00,50,70,NE,Mid
330,20221205,3,2022-12-05 03:00:00+00:00,50,60,NE,Mid
330,20221205,4,2022-12-05 04:00:00+00:00,50,70,NE,Mid
330,20221205,5,2022-12-05 05:00:00+00:00,50,80,NE,High
330,20221205,6,2022-12-05 06:00:00+00:00,60,70,NE,Mid
330,20221205,7,2022-12-05 07:00:00+00:00,50,70,NE,Mid
330,20221205,8,2022-12-05 08:00:00+00:00,50,60,NE,Mid
330,20221205,9,2022-12-05 09:00:00+00:00,50,60,NE,Mid
330,20221205,10,2022-12-05 10:00:00+00:00,50,60,NE,Mid
330,20221205,11,2022-12-05 11:00:00+00:00,50,60,NE,Mid
330,20221205,12,2022-12-05 12:00:00+00:00,40,70,NE,Mid
330,20221205,13,2022-12-05 13:00:00+00:00,40,70,NE,Mid
330,20221205,14,2022-12-05 14:00:00+00:00,40,80,NE,High
330,20221205,15,2022-12-05 15:00:00+00:00,50,80,NE,High
330,20221205,16,2022-12-05 16:00:00+00:00,40,80,NE,High
330,20221205,17,2022-12-05 17:00:00+00:00,50,80,NE,High
330,20221205,18,2022-12-05 18:00:00+00:00,50,70,NE,Mid
330,20221205,19,2022-12-05 19:00:00+00:00,50,70,NE,Mid
330,20221205,20,2022-12-05 20:00:00+00:00,40,80,NE,High
330,20221205,21,2022-12-05 21:00:00+00:00,40,90,NE,High
330,20221205,22,2022-12-05 22:00:00+00:00,40,80,NE,High
330,20221205,23,2022-12-05 23:00:00+00:00,50,60,NE,Mid
330,20221205,24,2022-12-06 00:00:00+00:00,60,40,NE,Mid
330,20221206,1,2022-12-06 01:00:00+00:00,30,50,NE,Mid
330,20221206,2,2022-12-06 02:00:00+00:00,60,60,NE,Mid
330,20221206,3,2022-12-06 03:00:00+00:00,50,50,NE,Mid
330,20221206,4,2022-12-06 04:00:00+00:00,70,40,E,Mid
330,20221206,5,2022-12-06 05:00:00+00:00,60,40,NE,Mid
330,20221206,6,2022-12-06 06:00:00+00:00,60,40,NE,Mid
330,20221206,7,2022-12-06 07:00:00+00:00,70,40,E,Mid
330,20221206,8,2022-12-06 08:00:00+00:00,80,20,E,Low
330,20221206,9,2022-12-06 09:00:00+00:00,280,10,W,Low
330,20221206,10,2022-12-06 10:00:00+00:00,360,40,N,Mid
330,20221206,11,2022-12-06 11:00:00+00:00,10,20,N,Low
330,20221206,12,2022-12-06 12:00:00+00:00,230,20,SW,Low
330,20221206,13,2022-12-06 13:00:00+00:00,260,30,W,Low
330,20221206,14,2022-12-06 14:00:00+00:00,280,50,W,Mid
330,20221206,15,2022-12-06 15:00:00+00:00,280,70,W,Mid
330,20221206,16,2022-12-06 16:00:00+00:00,340,60,N,Mid
330,20221206,17,2022-12-06 17:00:00+00:00,300,60,NW,Mid
330,20221206,18,2022-12-06 18:00:00+00:00,340,80,N,High
330,20221206,19,2022-12-06 19:00:00+00:00,320,80,NW,High
330,20221206,20,2022-12-06 20:00:00+00:00,350,70,N,Mid
330,20221206,21,2022-12-06 21:00:00+00:00,350,90,N,High
330,20221206,22,2022-12-06 22:00:00+00:00,350,80,N,High
330,20221206,23,2022-12-06 23:00:00+00:00,350,90,N,High
330,20221206,24,2022-12-07 00:00:00+00:00,320,70,NW,Mid
330,20221207,1,2022-12-07 01:00:00+00:00,330,80,NW,High
330,20221207,2,2022-12-07 02:00:00+00:00,340,90,N,High
330,20221207,3,2022-12-07 03:00:00+00:00,320,90,NW,High
330,20221207,4,2022-12-07 04:00:00+00:00,340,90,N,High
330,20221207,5,2022-12-07 05:00:00+00:00,340,90,N,High
330,20221207,6,2022-12-07 06:00:00+00:00,350,90,N,High
330,20221207,7,2022-12-07 07:00:00+00:00,330,70,NW,Mid
330,20221207,8,2022-12-07 08:00:00+00:00,350,80,N,High
330,20221207,9,2022-12-07 09:00:00+00:00,350,60,N,Mid
330,20221207,10,2022-12-07 10:00:00+00:00,330,70,NW,Mid
330,20221207,11,2022-12-07 11:00:00+00:00,340,70,N,Mid
330,20221207,12,2022-12-07 12:00:00+00:00,330,70,NW,Mid
330,20221207,13,2022-12-07 13:00:00+00:00,320,80,NW,High
330,20221207,14,2022-12-07 14:00:00+00:00,290,60,W,Mid
330,20221207,15,2022-12-07 15:00:00+00:00,330,70,NW,Mid
330,20221207,16,2022-12-07 16:00:00+00:00,350,80,N,High
330,20221207,17,2022-12-07 17:00:00+00:00,330,70,NW,Mid
330,20221207,18,2022-12-07 18:00:00+00:00,310,90,NW,High
330,20221207,19,2022-12-07 19:00:00+00:00,290,70,W,Mid
330,20221207,20,2022-12-07 20:00:00+00:00,280,70,W,Mid
330,20221207,21,2022-12-07 21:00:00+00:00,310,50,NW,Mid
330,20221207,22,2022-12-07 22:00:00+00:00,290,40,W,Mid
330,20221207,23,2022-12-07 23:00:00+00:00,310,70,NW,Mid
330,20221207,24,2022-12-08 00:00:00+00:00,300,70,NW,Mid
330,20221208,1,2022-12-08 01:00:00+00:00,310,80,NW,High
330,20221208,2,2022-12-08 02:00:00+00:00,320,100,NW,High
330,20221208,3,2022-12-08 03:00:00+00:00,310,110,NW,Extreme
330,20221208,4,2022-12-08 04:00:00+00:00,300,110,NW,Extreme
330,20221208,5,2022-12-08 05:00:00+00:00,320,120,NW,Extreme
330,20221208,6,2022-12-08 06:00:00+00:00,290,100,W,High
330,20221208,7,2022-12-08 07:00:00+00:00,290,70,W,Mid
330,20221208,8,2022-12-08 08:00:00+00:00,210,30,SW,Low
330,20221208,9,2022-12-08 09:00:00+00:00,350,60,N,Mid
330,20221208,10,2022-12-08 10:00:00+00:00,290,20,W,Low
330,20221208,11,2022-12-08 11:00:00+00:00,170,40,S,Mid
330,20221208,12,2022-12-08 12:00:00+00:00,180,40,S,Mid
330,20221208,13,2022-12-08 13:00:00+00:00,210,60,SW,Mid
330,20221208,14,2022-12-08 14:00:00+00:00,220,50,SW,Mid
330,20221208,15,2022-12-08 15:00:00+00:00,310,90,NW,High
330,20221208,16,2022-12-08 16:00:00+00:00,300,60,NW,Mid
330,20221208,17,2022-12-08 17:00:00+00:00,300,70,NW,Mid
330,20221208,18,2022-12-08 18:00:00+00:00,320,80,NW,High
330,20221208,19,2022-12-08 19:00:00+00:00,360,110,N,Extreme
330,20221208,20,2022-12-08 20:00:00+00:00,10,80,N,High
330,20221208,21,2022-12-08 21:00:00+00:00,10,70,N,Mid
330,20221208,22,2022-12-08 22:00:00+00:00,10,60,N,Mid
330,20221208,23,2022-12-08 23:00:00+00:00,70,50,E,Mid
330,20221208,24,2022-12-09 00:00:00+00:00,80,30,E,Low
330,20221209,1,2022-12-09 01:00:00+00:00,120,40,SE,Mid
330,20221209,2,2022-12-09 02:00:00+00:00,130,50,SE,Mid
330,20221209,3,2022-12-09 03:00:00+00:00,130,50,SE,Mid
330,20221209,4,2022-12-09 04:00:00+00:00,130,40,SE,Mid
330,20221209,5,2022-12-09 05:00:00+00:00,150,40,SE,Mid
330,20221209,6,2022-12-09 06:00:00+00:00,170,30,S,Low
330,20221209,7,2022-12-09 07:00:00+00:00,160,30,S,Low
330,20221209,8,2022-12-09 08:00:00+00:00,170,40,S,Mid
330,20221209,9,2022-12-09 09:00:00+00:00,180,50,S,Mid
330,20221209,10,2022-12-09 10:00:00+00:00,190,40,S,Mid
330,20221209,11,2022-12-09 11:00:00+00:00,170,40,S,Mid
330,20221209,12,2022-12-09 12:00:00+00:00,230,30,SW,Low
330,20221209,13,2022-12-09 13:00:00+00:00,190,20,S,Low
330,20221209,14,2022-12-09 14:00:00+00:00,160,20,S,Low
330,20221209,15,2022-12-09 15:00:00+00:00,190,30,S,Low
330,20221209,16,2022-12-09 16:00:00+00:00,190,40,S,Mid
330,20221209,17,2022-12-09 17:00:00+00:00,200,40,S,Mid
330,20221209,18,2022-12-09 18:00:00+00:00,200,40,S,Mid
330,20221209,19,2022-12-09 19:00:00+00:00,180,50,S,Mid
330,20221209,20,2022-12-09 20:00:00+00:00,180,50,S,Mid
330,20221209,21,2022-12-09 21:00:00+00:00,200,60,S,Mid
330,20221209,22,2022-12-09 22:00:00+00:00,200,60,S,Mid
330,20221209,23,2022-12-09 23:00:00+00:00,190,50,S,Mid
330,20221209,24,2022-12-10 00:00:00+00:00,180,50,S,Mid
330,20221210,1,2022-12-10 01:00:00+00:00,190,50,S,Mid
330,20221210,2,2022-12-10 02:00:00+00:00,200,50,S,Mid
330,20221210,3,2022-12-10 03:00:00+00:00,180,50,S,Mid
330,20221210,4,2022-12-10 04:00:00+00:00,190,60,S,Mid
330,20221210,5,2022-12-10 05:00:00+00:00,200,60,S,Mid
330,20221210,6,2022-12-10 06:00:00+00:00,190,50,S,Mid
330,20221210,7,2022-12-10 07:00:00+00:00,180,60,S,Mid
330,20221210,8,2022-12-10 08:00:00+00:00,190,70,S,Mid
330,20221210,9,2022-12-10 09:00:00+00:00,180,70,S,Mid
330,20221210,10,2022-12-10 10:00:00+00:00,180,70,S,Mid
330,20221210,11,2022-12-10 11:00:00+00:00,190,70,S,Mid
330,20221210,12,2022-12-10 12:00:00+00:00,180,70,S,Mid
330,20221210,13,2022-12-10 13:00:00+00:00,190,70,S,Mid
330,20221210,14,2022-12-10 14:00:00+00:00,180,50,S,Mid
330,20221210,15,2022-12-10 15:00:00+00:00,190,50,S,Mid
330,20221210,16,2022-12-10 16:00:00+00:00,190,60,S,Mid
330,20221210,17,2022-12-10 17:00:00+00:00,180,60,S,Mid
330,20221210,18,2022-12-10 18:00:00+00:00,190,60,S,Mid
330,20221210,19,2022-12-10 19:00:00+00:00,190,70,S,Mid
330,20221210,20,2022-12-10 20:00:00+00:00,190,60,S,Mid
330,20221210,21,2022-12-10 21:00:00+00:00,190,60,S,Mid
330,20221210,22,2022-12-10 22:00:00+00:00,180,60,S,Mid
330,20221210,23,2022-12-10 23:00:00+00:00,190,70,S,Mid
330,20221210,24,2022-12-11 00:00:00+00:00,190,60,S,Mid
